Precision,Accuracy,Time for iteration
2303,32675,0.02100372314453125
2304,32689,0.020999908447265625
2305,32702,0.01999664306640625
2306,32717,0.018999099731445312
2307,32730,0.021230459213256836
2308,32745,0.020997285842895508
2309,32759,0.020264863967895508
2310,32772,0.021207332611083984
2311,32788,0.021035432815551758
2312,32801,0.021994352340698242
2313,32816,0.01989889144897461
2314,32831,0.023353099822998047
2315,32845,0.021897554397583008
2316,32859,0.02217388153076172
2317,32873,0.030991554260253906
2318,32887,0.02124309539794922
2319,32901,0.022007465362548828
2320,32915,0.02100205421447754
2321,32930,0.02089667320251465
2322,32944,0.01999187469482422
2323,32957,0.020999908447265625
2324,32972,0.021103858947753906
2325,32986,0.02113032341003418
2326,33001,0.020102739334106445
2327,33014,0.02115345001220703
2328,33029,0.019995450973510742
2329,33043,0.02129840850830078
2330,33058,0.02099895477294922
2331,33071,0.020305156707763672
2332,33086,0.019999265670776367
2333,33100,0.02109527587890625
2334,33114,0.022268295288085938
2335,33128,0.02000570297241211
2336,33143,0.021999835968017578
2337,33155,0.020997285842895508
2338,33171,0.020001649856567383
2339,33184,0.020892620086669922
2340,33199,0.01999640464782715
2341,33213,0.020997047424316406
2342,33228,0.022214889526367188
2343,33242,0.021297216415405273
2344,33256,0.021106958389282227
2345,33268,0.02099776268005371
2346,33284,0.02099919319152832
2347,33298,0.021006345748901367
2348,33313,0.02199554443359375
2349,33326,0.020899534225463867
2350,33341,0.021010875701904297
2351,33355,0.02152109146118164
2352,33369,0.020990610122680664
2353,33383,0.02199721336364746
2354,33397,0.021903038024902344
2355,33412,0.021182537078857422
2356,33426,0.021114826202392578
2357,33439,0.02200484275817871
2358,33455,0.02190113067626953
2359,33468,0.022904634475708008
2360,33482,0.02189946174621582
2361,33497,0.02190566062927246
2362,33511,0.02200031280517578
2363,33525,0.023157119750976562
2364,33539,0.021521806716918945
2365,33553,0.02200484275817871
2366,33568,0.02126622200012207
2367,33582,0.02098822593688965
2368,33596,0.022288084030151367
2369,33610,0.021443843841552734
2370,33625,0.022005796432495117
2371,33639,0.021992206573486328
2372,33653,0.02205371856689453
2373,33667,0.020992040634155273
2374,33681,0.021997690200805664
2375,33696,0.021315336227416992
2376,33710,0.020832538604736328
2377,33724,0.02065420150756836
2378,33738,0.02198934555053711
2379,33751,0.02199697494506836
2380,33766,0.021099328994750977
2381,33781,0.021004438400268555
2382,33794,0.021004915237426758
2383,33809,0.020997285842895508
2384,33823,0.0214383602142334
2385,33837,0.021999359130859375
2386,33852,0.021007299423217773
2387,33865,0.021987438201904297
2388,33880,0.022098302841186523
2389,33894,0.021358013153076172
2390,33907,0.020999908447265625
2391,33922,0.020988941192626953
2392,33937,0.02199387550354004
2393,33950,0.022123098373413086
2394,33965,0.022021055221557617
2395,33978,0.022101879119873047
2396,33993,0.022001266479492188
2397,34007,0.022925376892089844
2398,34022,0.02289295196533203
2399,34036,0.020904541015625
2400,34050,0.0229032039642334
2401,34064,0.02200031280517578
2402,34078,0.02199554443359375
2403,34093,0.021899938583374023
2404,34107,0.02199840545654297
2405,34121,0.02301955223083496
2406,34135,0.023438215255737305
2407,34150,0.021222352981567383
2408,34162,0.02317190170288086
2409,34178,0.02200031280517578
2410,34192,0.02200150489807129
2411,34206,0.022204875946044922
2412,34220,0.022006511688232422
2413,34234,0.02310466766357422
2414,34249,0.023090839385986328
2415,34263,0.021999835968017578
2416,34277,0.023322343826293945
2417,34291,0.02199864387512207
2418,34305,0.022003889083862305
2419,34319,0.022006750106811523
2420,34334,0.02199721336364746
2421,34348,0.022999286651611328
2422,34362,0.02299189567565918
2423,34376,0.02229905128479004
2424,34391,0.02199554443359375
2425,34404,0.021991968154907227
2426,34418,0.021996736526489258
2427,34433,0.02419304847717285
2428,34447,0.02299976348876953
2429,34461,0.023006916046142578
2430,34475,0.023000478744506836
2431,34490,0.022989749908447266
2432,34503,0.02232980728149414
2433,34518,0.023006677627563477
2434,34532,0.021126747131347656
2435,34546,0.023000001907348633
2436,34560,0.023002147674560547
2437,34575,0.021198034286499023
2438,34589,0.023105144500732422
2439,34603,0.022995948791503906
2440,34616,0.02299332618713379
2441,34631,0.02200460433959961
2442,34646,0.02220606803894043
2443,34659,0.023001670837402344
2444,34674,0.02300405502319336
2445,34688,0.02209758758544922
2446,34702,0.02376270294189453
2447,34716,0.022002696990966797
2448,34730,0.023007631301879883
2449,34745,0.021010160446166992
2450,34759,0.022216796875
2451,34773,0.023076772689819336
2452,34787,0.022994041442871094
