Precision,Accuracy,Time for iteration
755,10721,0.642535924911499
756,10735,0.5888521671295166
757,10749,0.6761138439178467
758,10764,0.6168880462646484
759,10778,0.6083307266235352
760,10791,0.6517438888549805
761,10806,0.5826318264007568
762,10820,0.6484832763671875
763,10834,0.6304244995117188
764,10849,0.5606517791748047
765,10863,0.6300451755523682
766,10877,0.6170024871826172
767,10891,0.7012264728546143
768,10905,0.6286664009094238
769,10919,0.6872045993804932
770,10934,0.6291024684906006
771,10947,0.5726015567779541
772,10962,0.6506140232086182
773,10976,0.5927760601043701
774,10990,0.6411008834838867
775,11004,0.6252093315124512
776,11019,0.677722692489624
777,11033,0.6224808692932129
778,11047,0.6090250015258789
779,11061,0.6613955497741699
780,11075,0.5863790512084961
781,11090,0.6686348915100098
782,11104,0.6177377700805664
783,11118,0.5600457191467285
784,11132,0.6221506595611572
785,11146,0.5893838405609131
786,11160,0.653862714767456
787,11175,0.6237616539001465
788,11188,0.6853876113891602
789,11203,0.6235489845275879
790,11218,0.5626242160797119
791,11232,0.6466097831726074
792,11246,0.5926005840301514
793,11260,0.6652703285217285
794,11274,0.618767261505127
795,11288,0.5595247745513916
796,11303,0.6216685771942139
797,11316,0.5986804962158203
798,11330,0.7790234088897705
799,11345,0.6751677989959717
800,11359,0.7605855464935303
801,11373,0.7138493061065674
802,11388,0.640902042388916
803,11401,0.7224307060241699
804,11416,0.6569442749023438
805,11430,0.7309386730194092
806,11444,0.6965675354003906
807,11458,0.5931975841522217
808,11473,0.693265438079834
809,11487,0.6628313064575195
810,11501,0.7418086528778076
811,11515,0.6547391414642334
812,11529,0.7315373420715332
813,11543,0.6973361968994141
814,11557,0.6430776119232178
815,11572,0.7040121555328369
816,11586,0.6710090637207031
817,11600,0.7333831787109375
818,11614,0.6906659603118896
819,11629,0.7810444831848145
820,11643,0.7499120235443115
821,11656,0.6450388431549072
822,11671,0.7267332077026367
823,11685,0.640444278717041
824,11699,0.6904041767120361
825,11712,0.6604139804840088
826,11728,0.5869989395141602
827,11742,0.6477453708648682
828,11756,0.6173419952392578
829,11770,0.6857364177703857
830,11785,0.6134364604949951
831,11799,0.6836214065551758
832,11813,0.6475303173065186
833,11827,0.5830535888671875
834,11841,0.6866188049316406
835,11856,0.6171126365661621
836,11870,0.6762292385101318
837,11884,0.6510190963745117
838,11898,0.5570588111877441
839,11912,0.6371791362762451
840,11925,0.615424394607544
841,11941,0.680682897567749
842,11953,0.6254611015319824
843,11969,0.6688883304595947
844,11983,0.640843391418457
845,11997,0.5853755474090576
846,12012,0.6464555263519287
847,12026,0.6189999580383301
848,12039,0.6942355632781982
849,12054,0.6342103481292725
850,12068,0.7096960544586182
851,12083,0.661522388458252
852,12097,0.5738863945007324
853,12111,0.6768343448638916
854,12123,0.6130077838897705
855,12138,0.6873071193695068
856,12152,0.6478137969970703
857,12167,0.5856132507324219
858,12182,0.6423945426940918
859,12196,0.6137728691101074
860,12210,0.6734132766723633
861,12224,0.6039745807647705
862,12238,0.6713175773620605
863,12252,0.6670088768005371
864,12267,0.5810513496398926
865,12281,0.68924880027771
866,12295,0.7019202709197998
867,12310,0.674645185470581
868,12324,0.6446058750152588
869,12338,0.5494587421417236
870,12351,0.6441915035247803
871,12365,0.6224238872528076
872,12379,0.6731307506561279
873,12393,0.6096491813659668
874,12408,0.6656806468963623
875,12423,0.63614821434021
876,12437,0.5797343254089355
877,12451,0.6559641361236572
878,12465,0.6132824420928955
879,12480,0.6663928031921387
880,12494,0.6499843597412109
881,12508,0.706251859664917
882,12521,0.6473202705383301
883,12536,0.5895771980285645
884,12550,0.6797866821289062
885,12565,0.6186387538909912
886,12579,0.6764788627624512
887,12593,0.6501622200012207
888,12607,0.5871825218200684
889,12621,0.6203503608703613
890,12635,0.596909761428833
891,12650,0.6553549766540527
892,12664,0.592583417892456
893,12678,0.6571455001831055
894,12692,0.6226630210876465
895,12706,0.5659878253936768
896,12720,0.6530802249908447
897,12735,0.5941023826599121
898,12749,0.6511738300323486
899,12763,0.6270439624786377
900,12777,0.5337884426116943
901,12791,0.618696928024292
902,12806,0.596968412399292
903,12820,0.6483421325683594
904,12834,0.5937352180480957
905,12848,0.6543912887573242
906,12863,0.622429370880127
907,12877,0.575188159942627
908,12891,0.6228716373443604
909,12905,0.5982959270477295
910,12919,0.6404190063476562
911,12933,0.6086750030517578
912,12947,0.6604423522949219
913,12961,0.6095385551452637
914,12975,0.5524532794952393
915,12990,0.639289140701294
916,13004,0.581629753112793
917,13017,0.6340343952178955
918,13033,0.6042311191558838
919,13047,0.5453376770019531
920,13061,0.6119210720062256
921,13075,0.5772833824157715
922,13090,0.6360828876495361
923,13103,0.5814828872680664
924,13117,0.6301686763763428
925,13131,0.6032910346984863
926,13145,0.5453464984893799
927,13159,0.6397311687469482
928,13174,0.5919127464294434
929,13189,0.6542806625366211
930,13203,0.6227679252624512
931,13217,0.535224199295044
932,13231,0.6038172245025635
933,13245,0.5726847648620605
934,13258,0.6276068687438965
935,13274,0.5746512413024902
936,13288,0.6307182312011719
937,13302,0.6082131862640381
938,13316,0.5522236824035645
939,13330,0.6374146938323975
940,13343,0.5846521854400635
941,13359,0.6350531578063965
942,13373,0.6042439937591553
943,13386,0.6661839485168457
944,13401,0.6215963363647461
945,13415,0.5769522190093994
946,13430,0.6356105804443359
947,13444,0.5850241184234619
948,13458,0.6342864036560059
949,13472,0.6028509140014648
950,13487,0.5462286472320557
951,13501,0.5996465682983398
952,13515,0.576390266418457
953,13529,0.6419003009796143
954,13543,0.5713145732879639
955,13557,0.6659681797027588
956,13572,0.599351167678833
957,13585,0.5458858013153076
958,13600,0.6310176849365234
959,13613,0.5719928741455078
960,13628,0.6288321018218994
961,13642,0.6007063388824463
962,13657,0.545299768447876
963,13671,0.6035077571868896
964,13684,0.5736331939697266
965,13699,0.63423752784729
966,13713,0.5739977359771729
967,13728,0.6243495941162109
968,13742,0.6016480922698975
969,13756,0.5414822101593018
970,13770,0.6285693645477295
971,13784,0.5695390701293945
972,13799,0.6265180110931396
973,13813,0.6014196872711182
974,13827,0.6552102565765381
975,13841,0.5982820987701416
976,13855,0.5691928863525391
977,13869,0.6282484531402588
978,13884,0.5766808986663818
979,13898,0.6311197280883789
980,13911,0.6006026268005371
981,13926,0.5398602485656738
982,13940,0.6000680923461914
983,13955,0.5736479759216309
984,13969,0.6315596103668213
985,13982,0.6009130477905273
986,13997,0.653583288192749
987,14011,0.5988798141479492
988,14025,0.5436749458312988
989,14040,0.6240568161010742
990,14052,0.5690081119537354
991,14068,0.6311733722686768
992,14082,0.6023256778717041
993,14095,0.5385909080505371
994,14110,0.5998070240020752
995,14125,0.5727167129516602
996,14139,0.6282062530517578
997,14153,0.5743045806884766
998,14167,0.6285722255706787
999,14181,0.6176588535308838
1000,14195,0.5436763763427734
1001,14209,0.6268677711486816
1002,14223,0.5738475322723389
1003,14238,0.6281085014343262
1004,14252,0.599794864654541
1005,14266,0.5179595947265625
